,availability_30,availability_60,availability_90,availability_365
3142,0,0,0,0
3144,0,0,0,0
3145,1,31,61,285
3146,17,46,76,351
3150,4,34,64,339
3151,0,0,0,0
3153,0,0,0,0
3155,0,0,0,0
3157,0,0,0,0
3158,0,0,0,0
3160,0,0,0,0
3162,24,54,84,358
3163,0,0,0,0
3164,0,0,0,0
3165,0,0,0,0
3166,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3175,0,0,0,0
3176,0,0,0,0
3178,0,0,0,0
3179,0,0,0,0
3181,0,0,0,0
3182,17,24,54,234
3183,0,0,0,0
3184,0,0,0,0
3185,0,0,0,0
3188,0,0,0,0
3191,0,0,0,0
3192,0,0,0,0
3193,0,2,32,307
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,4,279
3198,0,0,0,0
3199,0,0,0,0
3200,0,0,0,218
3201,0,0,0,0
3203,0,0,0,0
3205,0,0,0,0
3206,0,0,0,0
3207,0,0,0,0
3210,0,0,0,0
3211,4,26,43,249
3212,4,34,64,339
3213,0,0,0,0
3214,0,0,0,0
3217,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0,0,0
3224,0,0,0,0
3227,0,0,0,0
3229,13,43,73,348
3230,1,20,50,325
3231,8,38,68,247
3233,10,39,69,332
3234,0,0,0,248
3238,0,0,0,0
3239,0,0,0,0
3242,8,34,43,161
3246,0,0,0,0
3247,0,0,0,0
3249,0,0,0,0
3253,0,0,0,0
3257,0,0,0,0
3258,0,0,0,0
3259,0,0,0,0
3261,0,0,0,0
3264,29,59,89,89
3265,0,0,0,0
3267,0,0,0,0
3269,0,0,0,0
3272,30,60,90,365
3273,0,0,22,297
3275,0,0,0,0
3276,0,0,0,0
3278,2,32,61,61
3279,0,0,0,0
3285,0,0,0,0
3287,0,0,0,0
3288,0,0,0,0
3290,3,33,59,59
3291,0,0,0,0
3294,0,0,0,0
3295,0,0,0,0
3296,0,0,0,0
3299,0,0,0,0
3300,0,0,0,0
3301,0,0,0,0
3302,2,32,62,337
3304,0,0,0,0
3305,0,0,0,0
3309,0,0,0,0
3310,0,0,0,0
3311,0,0,0,0
3313,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,14,30,60,335
3318,0,0,0,0
3319,0,0,0,0
3320,0,0,0,0
3321,29,59,88,88
3323,0,0,0,0
3324,0,0,0,0
3325,30,60,90,365
3326,30,60,90,365
3327,30,60,90,365
3328,0,0,0,0
3330,6,36,66,341
3331,15,45,75,164
3334,0,0,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0,0,0
3345,0,0,0,0
3346,5,35,65,244
3347,23,53,83,172
3349,0,0,0,0
3350,0,0,0,0
3352,0,0,0,0
3355,0,0,0,0
3357,0,0,0,0
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3367,0,0,0,0
3369,0,0,0,0
3371,0,0,0,0
3373,0,0,0,0
3374,0,0,0,0
3378,0,0,0,0
3379,0,0,0,0
3381,0,0,0,0
3384,0,0,0,0
3390,0,0,0,3
3391,0,0,0,0
3394,12,31,61,326
3395,0,0,0,0
3396,0,0,0,0
3397,0,0,0,0
3398,18,47,77,352
3400,0,0,0,0
3401,0,0,0,0
3402,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0,0,0
3417,0,0,0,0
3418,0,0,0,0
3419,0,0,0,0
3422,0,0,0,0
3426,0,26,56,331
3429,0,0,0,0
3431,0,0,0,0
3432,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3439,0,0,0,0
3441,0,0,0,0
3442,1,31,61,336
3444,0,0,0,0
3445,0,0,0,0
3446,9,9,13,287
3448,0,0,0,0
3450,0,0,0,0
3451,0,0,0,0
3452,28,58,88,88
3453,29,59,89,364
3455,0,0,0,0
3456,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3462,20,20,38,266
3463,0,0,0,0
3464,0,0,0,0
3466,0,0,0,0
3468,1,4,34,34
3470,0,0,0,0
3471,0,0,0,0
3472,0,0,0,0
3474,0,0,0,0
3476,0,0,0,0
3477,0,0,0,0
3478,28,58,88,363
3479,0,0,0,0
3480,30,60,90,365
3481,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3489,0,0,0,0
3490,0,0,0,0
3491,0,0,0,0
3492,0,0,0,0
3495,0,0,0,0
3497,0,0,0,0
3498,0,0,0,0
3500,0,0,0,0
3501,0,0,0,0
3504,9,39,69,344
3507,0,0,0,0
3508,0,0,0,0
3510,0,0,0,0
3511,0,0,0,0
3512,0,0,0,0
3515,24,54,84,359
3518,0,0,0,0
3519,0,0,0,0
3520,0,0,0,0
3521,0,0,0,0
3523,0,0,0,0
3526,0,0,0,0
3528,0,0,0,0
3529,28,57,86,86
3530,0,0,0,0
3531,0,0,0,122
3533,0,0,0,0
3535,0,0,0,0
3539,0,0,0,0
3541,3,33,63,338
3542,0,29,59,271
3544,3,3,3,207
3545,0,0,0,0
3546,0,0,0,0
3547,0,0,0,0
3549,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3556,0,0,0,0
3558,0,0,0,0
3559,0,0,0,0
3560,0,0,0,0
3561,0,22,52,327
3563,0,0,0,0
3565,0,0,0,0
3566,0,0,0,0
3569,0,0,0,0
3570,0,0,0,0
3574,0,0,0,0
3575,0,0,0,0
3577,0,0,0,0
3579,2,14,20,255
3582,0,0,0,0
3583,4,34,64,339
3584,11,36,63,338
3585,0,0,0,0
3586,0,0,0,0
3587,0,0,0,0
3588,0,0,0,0
3589,0,25,55,330
3592,0,0,0,0
3594,0,0,0,0
3597,0,0,0,0
3598,3,32,62,62
3600,0,1,28,98
3601,0,0,0,0
3603,0,0,0,0
3605,0,0,0,0
3607,0,0,0,0
3610,0,0,0,0
3612,3,3,3,3
3614,0,0,0,0
3616,12,42,72,347
3619,0,0,0,0
3620,0,0,0,0
3621,0,0,0,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,4,279
3628,0,0,0,0
3632,0,0,0,0
3636,0,0,0,0
3639,0,5,35,310
3641,0,0,0,0
3642,0,0,0,0
3644,0,0,0,0
3645,30,60,90,365
3647,0,0,0,0
3648,30,60,90,365
3650,0,0,0,0
3652,0,0,0,0
3653,11,41,71,346
3654,0,0,0,0
3655,0,0,0,0
3656,0,0,0,233
3659,0,0,0,0
3660,0,28,58,333
3661,9,36,66,341
3663,5,5,5,5
3665,0,0,0,0
3666,30,60,90,365
3674,0,0,0,0
3679,0,0,0,0
3681,1,2,32,75
3682,0,0,0,0
3685,0,0,0,0
3687,0,0,0,0
3688,0,0,0,0
3691,0,0,0,0
3693,0,0,0,0
3695,0,0,0,0
3698,0,0,0,0
3699,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3704,24,54,84,359
3705,3,33,63,338
3707,0,0,0,0
3710,0,0,0,0
3714,0,0,0,0
3716,0,0,0,0
3717,0,0,0,0
3718,0,0,0,0
3719,0,0,0,0
3721,0,0,0,0
3723,2,13,13,13
3726,0,0,0,0
3728,0,0,0,0
3730,16,46,76,351
3733,0,5,35,310
3736,0,0,0,0
3737,0,0,0,0
3738,0,0,0,0
3745,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3750,0,0,0,0
3751,0,0,0,0
3752,30,60,90,365
3754,0,0,0,0
3755,0,0,0,0
3756,0,0,0,0
3757,0,0,0,0
3765,0,0,0,0
3767,0,0,0,0
3768,30,60,90,365
3771,0,0,0,0
3775,0,0,0,0
3776,0,0,0,0
3778,0,0,0,0
3781,0,1,31,306
3783,0,0,0,0
3784,1,12,41,202
3786,0,0,0,0
3787,0,0,0,0
3788,0,0,0,0
3797,0,1,1,2
3799,0,0,0,0
3800,0,11,41,131
3803,12,17,17,70
3804,0,0,0,0
3805,0,0,0,0
3806,14,43,43,230
3807,0,0,0,0
3813,0,0,0,0
3815,0,0,0,0
3817,0,0,0,0
3818,0,0,0,112
3819,0,0,0,0
3820,0,0,0,0
3823,8,11,13,13
3828,0,0,0,0
3829,12,18,48,323
3831,0,0,0,0
3832,0,0,0,0
3833,0,0,0,0
3836,16,46,76,166
3838,0,0,0,0
3839,0,20,50,50
3841,0,0,0,0
3843,0,0,0,0
3845,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3850,9,19,37,272
3852,0,0,0,0
3855,0,0,0,0
3857,0,0,0,0
3859,0,0,0,0
3860,1,15,37,259
3861,0,0,0,0
3862,0,0,0,0
3869,0,0,0,0
3871,0,0,0,0
3874,0,0,0,0
3880,0,0,0,0
3883,0,0,0,0
3884,0,0,4,245
3885,0,0,0,0
3886,0,0,0,0
3889,30,60,90,365
3891,0,0,0,0
3892,0,0,0,0
3893,0,0,0,0
3895,0,0,0,0
3896,0,0,0,0
3897,0,0,0,0
3899,0,0,0,0
3900,4,22,47,312
3901,0,0,0,0
3903,0,0,0,0
3906,0,0,0,0
3907,4,8,33,33
3908,0,0,0,0
3909,0,0,0,0
3910,0,0,0,0
3913,0,0,0,0
3914,0,0,0,0
3917,0,0,0,0
3918,11,41,70,70
3919,0,0,0,0
3922,0,0,0,0
3923,0,0,0,0
3924,0,0,0,0
3925,0,0,0,0
3927,0,0,0,0
3928,0,0,0,0
3929,0,0,0,0
3931,0,0,0,0
3933,0,0,0,157
3934,29,59,89,364
3935,14,44,71,71
3936,0,0,0,0
3937,0,0,0,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,246
3941,30,60,89,89
3942,30,60,90,179
3943,0,0,0,0
3944,0,0,0,0
3945,0,0,0,0
3947,0,0,0,0
3949,0,0,0,0
3953,0,0,0,0
3954,0,0,0,0
3955,0,0,0,0
3956,0,0,0,0
3957,0,0,0,0
3959,0,0,0,0
3960,0,0,0,0
3961,0,0,0,0
3962,0,0,5,14
3964,0,0,0,0
3966,0,0,0,0
3968,22,52,79,79
3969,0,0,0,0
3970,3,21,47,70
3971,0,0,0,0
3976,0,0,0,0
3978,0,0,0,0
3979,0,0,0,0
3980,0,0,0,0
3981,0,0,0,0
3984,0,0,0,0
3986,0,0,0,0
3987,0,0,0,0
3988,0,0,0,0
3990,2,32,62,90
3991,0,0,0,0
3992,0,0,0,0
3993,0,0,0,0
3995,0,0,0,0
3997,0,0,0,0
3999,0,0,0,0
4000,0,0,0,0
4001,0,0,0,0
4004,0,0,0,0
4007,0,0,0,0
4009,0,0,0,0
4010,0,0,0,0
4011,0,0,0,0
4013,0,0,0,0
4014,0,0,0,0
4015,0,0,0,0
4016,0,0,0,0
4018,0,0,0,0
4019,0,0,0,0
4020,23,53,83,83
4021,0,0,0,0
4025,0,0,0,0
4027,0,0,0,0
4028,0,0,0,0
4029,0,0,0,0
4030,0,0,0,0
4035,0,0,0,0
4037,0,0,0,0
4038,0,0,0,0
4039,0,0,0,0
4040,0,0,0,0
4041,0,0,0,0
4042,0,0,0,0
4043,0,0,0,0
4044,0,0,0,0
4045,0,0,0,0
4046,0,0,0,0
4048,0,0,0,0
4049,0,0,0,0
4052,1,24,38,284
4054,0,0,0,0
4055,0,0,0,0
4057,0,0,0,0
4058,0,0,0,0
4061,0,0,0,0
4062,0,0,0,0
4063,0,0,0,0
4064,0,0,0,0
4066,0,0,0,0
4067,0,0,0,0
4068,30,60,90,179
4069,23,53,83,358
4072,21,51,81,356
4073,0,0,0,0
4077,0,0,0,0
4079,0,0,0,0
4081,0,0,0,0
4084,0,0,0,0
4086,12,42,71,71
4089,0,0,0,0
4090,0,0,0,0
4091,0,0,0,0
4092,0,0,0,0
4093,0,0,0,0
4094,0,0,0,0
4097,0,0,0,0
4099,0,0,0,0
4102,17,27,27,233
4105,0,0,0,0
4106,0,0,0,0
4107,0,0,0,0
4108,0,0,0,0
4110,0,0,0,0
4112,21,51,81,355
4116,0,0,0,0
4118,0,0,0,0
4120,0,0,0,0
4123,0,0,0,0
4125,0,0,0,0
4126,0,0,0,0
4128,0,0,0,0
4131,0,0,0,0
4132,0,0,0,0
4133,0,0,0,0
4134,0,0,0,0
4135,0,0,0,0
4136,0,0,0,0
4138,0,0,0,0
4140,12,42,72,347
4142,0,0,0,0
4143,0,0,0,0
4144,0,0,0,0
4146,0,0,0,0
4148,0,0,0,0
4149,0,0,0,0
4150,0,0,0,0
4155,0,0,0,0
4157,0,0,0,0
4160,0,0,0,0
4162,0,0,0,0
4164,0,0,0,0
4165,0,0,0,0
4166,0,0,0,0
4169,0,0,0,0
4171,0,0,0,0
4172,30,60,90,365
4174,0,0,0,248
4175,0,0,0,0
4180,0,0,0,0
4181,0,0,0,0
4182,0,0,0,0
4183,0,0,0,0
4184,0,0,0,0
4185,0,0,0,0
4188,0,0,0,0
4190,9,34,63,63
4192,0,0,0,0
4193,0,0,0,0
4195,0,0,0,0
4196,0,0,0,0
4198,0,0,0,0
4199,26,26,26,26
4200,0,0,0,0
4201,0,0,0,0
4202,25,27,57,147
4204,0,0,0,0
4205,0,0,0,0
4206,0,0,0,0
4208,0,0,0,0
4211,0,0,0,0
4216,0,0,0,0
4219,30,60,90,365
4220,0,0,0,0
4221,0,0,0,0
4223,0,0,0,0
4225,0,0,0,0
4228,0,0,0,0
4229,0,0,0,0
4231,0,0,0,0
4232,3,11,41,220
4234,0,0,0,0
4235,0,0,0,0
4236,0,0,0,0
4237,0,0,0,0
4238,5,31,61,292
4239,3,33,63,338
4241,0,0,0,0
4243,0,0,0,0
4247,0,0,0,0
4248,0,0,0,0
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4256,0,0,0,0
4258,0,0,0,0
4259,0,0,0,0
4260,0,0,0,0
4261,0,0,0,0
4264,25,55,85,360
4265,3,33,63,338
4266,0,0,0,0
4267,0,0,0,0
4268,0,0,0,0
4270,0,0,0,0
4272,0,0,0,0
4274,0,0,0,0
4275,0,0,0,0
4276,0,0,0,0
4277,0,0,0,0
4279,0,0,0,0
4280,0,0,0,0
4281,17,47,77,352
4282,0,0,0,0
4283,24,54,83,83
4285,0,0,0,0
4287,0,0,0,0
4289,0,0,0,0
4291,0,0,0,0
4292,0,0,0,0
4295,0,0,0,0
4296,0,22,22,94
4297,0,0,0,177
4298,0,0,28,303
4299,0,0,0,0
4301,0,0,0,0
4302,12,34,63,90
4303,0,0,0,0
4306,0,0,0,0
4312,0,0,0,0
4314,0,0,0,0
4315,0,0,0,0
4319,0,0,0,0
4320,0,0,0,92
4322,0,0,0,0
4323,0,0,0,0
4326,0,0,0,0
4327,0,0,0,0
4328,0,0,0,0
4333,0,0,0,0
4334,0,0,0,0
4336,0,0,0,0
4337,0,0,0,0
4338,0,0,0,62
4339,0,0,0,0
4341,0,0,0,0
4345,0,0,0,0
4346,0,0,0,0
4352,0,0,0,0
4353,0,0,0,0
4355,0,0,0,0
4356,0,0,0,0
4357,0,0,0,0
4359,0,0,0,0
4363,0,0,0,0
4365,0,0,0,0
4367,0,6,10,10
4369,0,0,0,0
4370,0,0,0,0
4371,0,0,0,0
4372,0,0,0,0
4373,0,0,0,0
4374,0,0,0,0
4376,0,0,0,0
4377,0,0,0,0
4380,0,0,0,0
4381,0,0,0,0
4384,0,0,0,0
4389,0,0,0,0
4390,0,0,0,0
4391,0,0,0,0
4394,0,0,0,0
4395,0,0,0,0
4397,0,0,0,0
4398,0,0,0,0
4401,15,42,42,291
4402,0,0,0,0
4404,0,0,0,0
4406,0,0,0,0
4411,0,0,0,0
4412,0,0,0,0
4413,0,0,0,0
4414,0,0,0,0
4416,0,0,0,0
4417,0,0,0,0
4418,0,0,0,0
4420,0,0,0,0
4422,0,0,0,0
4423,0,0,0,0
4425,0,0,0,248
4426,0,0,0,0
4428,0,0,0,0
4429,0,0,0,0
4430,0,0,0,0
4432,0,0,0,0
4433,0,0,0,0
4438,0,0,0,0
4440,0,0,0,0
4441,0,0,0,0
4443,0,0,0,0
4446,0,0,0,0
4447,0,0,0,0
4448,0,0,0,0
4449,0,0,0,0
4450,0,0,0,0
4452,0,0,0,0
4454,0,0,0,0
4456,0,0,0,0
4457,0,0,0,0
4458,0,0,0,0
4459,0,0,0,0
4461,0,0,0,0
4462,0,0,0,0
4467,0,0,0,0
4468,0,0,0,0
4471,0,0,0,0
4473,0,0,0,0
4474,1,1,1,158
4475,0,0,0,0
4477,0,0,0,0
4479,0,0,0,0
4481,0,0,0,0
4482,0,0,0,0
4483,0,0,0,0
4484,0,0,0,0
4485,0,0,0,0
4487,0,0,0,0
4490,25,55,85,360
4491,0,30,60,335
4493,0,0,0,0
4494,0,0,0,0
4495,0,0,0,0
4498,0,0,0,0
4499,0,0,0,0
4500,0,0,0,0
4501,0,0,0,0
4503,0,0,0,0
4506,0,0,0,0
4510,0,0,0,0
4514,0,0,0,0
4515,0,0,0,0
4517,0,0,0,0
4518,0,0,0,0
4519,0,0,0,0
4520,0,0,0,0
4522,0,0,0,0
4523,0,0,0,0
4524,27,57,87,362
4525,0,0,0,0
4526,0,0,0,0
4528,0,0,0,0
4531,0,0,0,0
4532,0,0,0,0
4534,0,0,0,0
4535,0,0,0,0
4537,0,0,0,0
4538,0,0,0,0
4539,0,0,0,0
4540,0,0,0,0
4541,17,47,77,257
4542,0,0,0,0
4545,0,0,0,0
4548,0,0,0,0
4550,0,0,0,0
4551,0,0,0,0
4552,0,0,0,0
4553,0,0,0,0
4555,0,0,0,0
4558,0,0,0,0
4559,0,0,0,0
4561,0,0,0,0
4564,0,0,0,0
4566,0,0,0,0
4567,0,24,54,329
4570,0,0,0,0
4572,0,0,0,0
4573,0,0,0,0
4574,0,0,0,0
4575,0,0,0,0
4576,0,0,0,0
4577,0,0,0,0
4580,0,0,0,0
4581,0,0,0,0
4587,0,0,0,0
4588,0,0,0,0
4589,0,0,0,0
4590,0,0,0,0
4591,0,0,0,0
4593,0,0,0,0
4595,0,0,0,0
4596,0,0,0,0
4597,29,59,89,364
4598,0,0,0,0
4600,0,0,0,0
4601,0,0,0,0
4602,0,0,0,0
4603,0,0,0,0
4604,0,0,0,0
4605,0,0,0,0
4606,0,0,0,0
4607,0,0,0,0
4610,0,0,0,0
4614,0,0,0,0
4615,0,0,0,0
4617,0,0,0,0
4619,0,0,0,0
4620,0,0,0,0
4622,0,0,0,0
4623,0,0,0,0
4624,0,0,0,0
4626,0,0,0,0
4628,0,0,0,0
4631,0,0,0,0
4632,0,0,0,0
4633,0,0,0,0
4634,0,0,0,0
4636,0,0,0,0
4637,0,0,0,0
4638,3,16,45,45
4639,0,0,0,0
4640,0,0,0,0
4641,0,0,0,0
4642,0,0,0,0
4644,0,0,0,0
4646,0,0,0,0
4647,0,0,0,0
4648,30,60,90,365
4650,0,0,0,0
4652,0,0,0,0
4653,0,0,0,0
4654,0,0,0,0
4655,0,0,0,0
4656,0,0,0,0
4659,0,0,0,0
4662,0,0,0,0
4663,0,0,0,0
4665,0,0,0,0
4666,0,0,0,0
4667,0,0,0,0
4668,0,0,0,0
4669,0,0,0,0
4670,0,0,0,0
4671,0,0,0,0
4672,0,0,0,0
4674,0,0,0,0
4677,0,0,0,0
4678,0,0,0,0
4681,2,17,37,266
4682,0,0,0,0
4684,0,0,0,0
4685,0,0,0,0
4688,0,0,0,0
4690,0,0,0,0
4692,0,0,0,0
4693,0,0,0,0
4695,0,0,0,0
4697,0,0,0,0
4698,0,0,0,0
4699,0,0,0,0
4700,0,0,0,0
4701,0,0,0,0
4702,0,0,0,56
4705,0,0,0,0
4706,0,0,0,0
4710,0,0,0,0
4713,0,0,0,0
4714,0,0,0,0
4716,0,0,0,0
4719,0,0,0,0
4721,0,0,0,0
4722,0,0,0,0
4723,0,0,0,0
4724,0,0,0,0
4726,0,0,0,0
4727,0,0,0,0
4729,0,0,0,0
4730,0,0,0,0
4731,0,0,0,0
4733,0,0,0,0
4734,0,0,0,0
4735,0,0,0,0
4741,0,0,0,0
4743,3,3,3,220
4745,0,0,0,0
4746,0,0,0,0
4747,0,0,0,0
4750,0,0,0,0
4752,0,0,0,0
4755,0,0,0,0
4756,0,0,0,0
4758,0,0,0,0
4759,0,0,0,0
4760,0,2,32,307
4761,0,0,0,0
4762,0,0,0,0
4763,0,0,0,0
4764,0,0,0,0
4765,0,0,0,0
4766,30,60,90,90
4767,0,0,0,0
4768,0,0,0,0
4771,0,0,0,0
4772,0,0,0,0
4773,0,0,0,0
4774,0,0,0,0
4776,0,0,0,0
4777,0,0,0,0
4778,0,0,0,0
4779,0,0,0,0
4782,0,0,0,0
4785,0,0,0,0
4786,0,0,0,0
4790,0,0,0,0
4791,0,0,0,0
4792,0,0,0,0
4793,0,0,0,0
4794,0,0,0,0
4795,0,0,0,0
4796,0,0,0,0
4798,0,0,0,0
4800,0,0,0,0
4801,0,0,0,0
4802,0,0,0,0
4803,0,0,0,0
4804,0,0,0,0
4806,28,58,88,363
4807,0,0,0,0
4808,0,0,0,0
4809,0,0,0,0
4810,0,0,0,0
4811,0,0,0,0
4814,0,0,0,0
4815,0,0,0,0
4816,0,0,0,0
4817,0,0,0,0
4818,0,0,0,0
4819,28,56,86,361
4820,0,0,0,0
4821,0,0,0,0
4822,0,0,0,0
4823,0,0,0,0
4824,0,0,0,0
4825,0,0,0,0
4827,0,0,0,0
4828,0,0,0,0
4830,0,0,0,0
4831,0,0,0,0
4832,0,0,0,0
4833,0,0,0,0
4836,0,30,60,335
4837,0,0,0,0
4838,0,0,0,0
4839,0,0,0,0
4841,0,0,0,0
4843,0,0,0,0
4845,0,0,0,0
4847,0,7,19,101
4849,0,0,0,0
4850,0,0,0,0
4851,0,0,0,0
4852,0,0,0,0
4853,0,0,0,0
4854,0,0,0,0
4856,0,0,0,0
4861,0,0,0,0
4862,0,0,0,0
4863,30,60,90,365
4865,0,0,0,0
4866,0,0,0,0
4867,0,0,0,0
4871,0,0,0,0
4872,0,0,0,0
4873,0,0,0,0
4874,0,0,0,0
4877,0,0,0,0
4878,0,0,0,0
4880,0,0,0,0
4883,0,0,0,0
4887,0,0,0,0
4888,0,0,0,0
4889,0,0,0,0
4892,0,0,0,0
4894,30,60,90,365
4896,0,0,0,0
4898,0,0,0,0
4900,0,0,0,0
4902,0,0,0,0
4903,0,0,0,0
4904,0,0,0,0
4906,0,0,0,0
4907,0,0,0,0
4909,0,0,0,0
4911,0,0,0,0
4913,0,0,0,0
4914,0,0,0,0
4915,0,0,0,0
4917,0,0,0,0
4918,0,0,0,0
4919,0,0,0,0
4921,0,0,0,0
4922,0,0,0,0
4923,0,0,0,0
4925,0,0,0,0
4926,0,0,0,0
4927,0,0,0,0
4928,0,0,0,0
4931,0,0,0,0
4932,0,0,0,0
4935,0,0,0,0
4937,0,0,0,0
4938,0,0,0,0
4940,0,0,0,0
4943,0,0,0,0
4944,0,0,0,0
4946,0,0,0,0
4948,0,0,0,0
4949,0,0,0,0
4951,0,0,0,0
4952,0,0,0,0
4953,0,0,0,0
4954,0,0,0,0
4955,0,0,0,0
4956,22,52,82,357
4960,3,33,63,338
4963,1,22,52,52
4965,0,0,0,0
4966,0,0,0,0
4967,0,0,0,0
4969,0,0,0,0
4971,0,0,0,0
4973,2,23,53,328
4974,1,16,23,31
4977,0,0,0,0
4978,0,0,0,0
4979,0,0,0,0
4980,0,0,0,0
4981,0,0,0,0
4983,0,0,0,0
4989,0,0,0,0
4990,0,0,0,0
4992,0,0,0,0
4993,0,0,0,0
4996,0,0,0,0
4998,0,0,0,0
4999,0,0,0,0
5000,3,25,26,270
5003,0,0,0,0
5004,0,0,0,0
5005,0,0,0,0
5006,0,0,0,0
5007,0,0,0,0
5008,0,0,0,0
5010,0,0,0,0
5011,0,0,0,0
5012,10,40,70,70
5014,29,59,89,178
5018,0,0,0,0
5022,6,36,66,341
5023,0,0,0,0
5025,0,0,0,192
5026,2,32,62,337
5027,0,0,0,206
5029,0,0,0,0
5030,0,0,0,0
5031,0,3,3,7
5032,0,0,0,0
5033,0,0,0,0
5034,0,0,0,0
5036,0,0,0,0
5038,0,0,0,0
5039,0,0,0,0
5040,0,0,0,0
5041,0,0,0,0
5042,0,11,41,316
5045,0,0,0,0
5047,0,0,0,0
5048,0,0,0,0
5051,0,0,0,0
5052,0,0,0,0
5053,0,0,0,0
5055,0,0,0,0
5058,0,0,0,0
5059,0,0,0,0
5061,0,0,0,0
5062,0,0,0,0
5065,0,0,0,0
5066,0,0,0,0
5067,0,0,0,0
5069,21,21,21,21
5073,0,0,0,0
5074,0,0,0,0
5075,3,33,63,337
5077,0,0,0,0
5078,16,16,16,16
5079,0,0,0,0
5080,0,0,0,268
5084,0,0,0,0
5085,0,0,0,0
5086,0,0,0,0
5087,0,0,0,0
5089,0,0,0,0
5091,30,60,90,365
5092,0,0,0,0
5095,0,0,0,0
5096,0,0,0,0
5098,0,0,0,0
5099,0,0,0,0
5100,0,0,0,0
5102,0,0,0,0
5105,0,0,0,0
5107,0,0,0,0
5108,0,0,0,0
5109,0,0,0,0
5110,0,0,0,0
5111,0,0,0,0
5122,0,0,0,0
5123,0,0,0,0
5126,0,0,0,0
5127,0,0,0,0
5128,24,54,84,174
5129,0,0,0,0
5131,29,59,89,116
5132,0,0,0,0
5133,0,0,0,0
5137,0,0,0,0
5138,0,0,0,0
5139,30,60,90,365
5140,0,0,0,0
5141,0,0,0,0
5142,0,0,0,0
5143,0,0,0,0
5146,0,0,0,0
5147,0,0,0,0
5148,0,0,0,0
5149,5,19,28,241
5150,0,0,0,0
5152,0,0,0,0
5154,0,0,0,0
5155,0,0,0,0
5157,0,0,0,0
5160,4,31,60,60
5161,0,0,0,0
5164,0,0,0,0
5168,0,0,0,0
5169,0,0,0,0
5170,0,0,0,0
5174,0,0,0,200
5175,30,60,90,180
5176,0,0,0,0
5177,0,0,0,0
5178,0,0,0,0
5183,0,0,0,0
5184,0,0,0,0
5186,0,0,0,0
5187,0,0,0,0
5193,0,0,0,0
5194,0,0,0,0
5196,0,0,0,0
5197,0,0,0,0
5198,0,0,0,0
5199,0,0,0,0
5200,2,27,57,106
5205,0,0,0,0
5206,0,0,0,0
5210,0,0,0,0
5211,29,58,86,345
5212,0,0,0,0
5213,0,0,0,0
5215,0,0,0,0
5216,30,60,90,365
5218,0,0,0,0
5219,0,0,0,0
5221,0,0,0,0
5222,0,0,0,0
5225,0,0,0,0
5227,0,0,0,0
5229,0,5,20,120
5230,0,0,0,0
5231,7,31,59,297
5232,0,0,0,0
5234,0,0,0,0
5235,0,0,0,0
5237,0,0,0,0
5240,0,0,0,0
5241,3,32,60,302
5244,0,0,0,0
5246,0,0,0,0
5248,0,0,0,0
5249,16,46,76,351
5251,0,0,0,0
5253,0,0,0,0
5254,0,0,0,0
5257,0,0,0,0
5258,0,0,0,0
5259,0,0,0,0
5262,0,0,0,0
5263,0,0,0,0
5264,0,0,0,0
5265,0,0,0,0
5271,0,0,0,0
5272,29,59,89,364
5273,0,0,0,0
5274,0,0,0,0
5275,0,0,0,0
5276,0,0,0,0
5277,0,0,0,0
5278,30,60,90,365
5279,30,60,90,365
5282,0,0,0,0
5283,0,0,0,0
5287,0,0,0,0
5289,0,0,0,0
5291,0,0,0,0
5292,0,0,0,0
5294,0,0,0,0
5297,0,0,0,0
5300,0,0,0,0
5301,0,0,0,0
5303,0,0,0,0
5305,0,16,27,227
5307,0,0,0,0
5308,0,0,14,103
5309,0,0,0,0
5313,0,0,0,0
5314,0,0,0,0
5317,6,29,58,314
5318,30,60,90,365
5321,0,0,0,0
5322,0,0,0,0
5324,0,0,0,0
5325,0,0,0,0
5328,0,0,0,0
