host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_verifications_email,host_verifications_phone,host_verifications_work_email,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,property_type_Entire_rental_unit,property_type_Private_room_in_rental_unit,property_type_Private_room_in_home,property_type_Entire_condo,property_type_Entire_home,bathrooms_shared,bathrooms_private,bathrooms_num,amenities_Air_conditioning,amenities_Bed_linens,amenities_Carbon_monoxide_alarm,amenities_Cooking_basics,amenities_Dedicated_workspace,amenities_Dishes_and_silverware,amenities_Essentials,amenities_Fire_extinguisher,amenities_First_aid_kit,amenities_Free_street_parking,amenities_Hair_dryer,amenities_Hangers,amenities_Heating,amenities_Hot_water,amenities_Iron,amenities_Kitchen,amenities_Long_term_stays_allowed,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Self_check-in,amenities_Shampoo,amenities_Smoke_alarm,amenities_TV,amenities_Wifi,log_price
2801,1,100.0,87.0,1,4,4,1,1,40.81992,-73.9079,1,1.0,2.0,30,60,1,0,3,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,4.31748811353631
2430,1,100.0,96.0,0,1,1,1,1,40.71912,-73.94217,3,1.0,1.0,30,356,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,5.293304824724492
152,1,100.0,96.0,0,3,3,1,1,40.76321,-73.99003,3,1.0,2.0,1,1125,1,1,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,5.313205979041787
694,1,100.0,100.0,0,8,8,1,0,40.57877,-73.96417,2,1.0,3.0,30,60,1,0,5,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.382026634673881
2585,1,100.0,96.0,0,1,3,1,1,40.7829,-73.95364,3,1.0,1.0,30,30,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.700480365792417
1222,1,100.0,0.0,0,1,4,1,0,40.66178,-73.77274,5,2.0,3.0,3,28,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.941642422609304
3914,24,100.0,50.0,0,1,2,1,1,40.83521,-73.93836,2,2.0,3.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.59511985013459
4248,1,100.0,99.0,1,2,2,1,1,40.61673,-73.92747,3,1.0,2.0,1,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5.099866427824199
1442,1,100.0,97.0,0,10,10,1,1,40.66794,-73.78502,3,1.0,1.0,1,28,1,0,10,0,7,3,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,4.2626798770413155
1550,1,100.0,94.0,1,1,1,1,1,40.72811,-73.98306,2,1.0,1.0,3,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,5.480638923341991
4197,12,100.0,75.0,0,6,19,1,1,40.75421,-73.96601,6,2.0,2.0,30,1125,1,1,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,5.955837369464831
1649,1,100.0,100.0,1,4,4,1,0,40.62151,-74.08483,10,3.0,6.0,2,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,6.437751649736401
1468,12,90.0,54.0,0,2,2,1,1,40.70537,-73.92275,4,2.0,2.0,1,3,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.700443573390687
663,1,100.0,100.0,1,3,3,1,1,40.70628,-73.81529,1,1.0,1.0,1,7,1,0,3,0,3,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,4.07753744390572
1571,1,100.0,98.0,1,2,9,1,1,40.670181,-73.927567,2,1.0,1.0,3,6,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,4.442651256490317
3163,1,100.0,82.0,1,1,3,1,1,40.73317,-73.98919,3,1.0,1.0,5,60,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,5.53338948872752
1490,1,100.0,98.0,1,5,8,1,1,40.75808,-73.8577,4,2.0,2.0,2,45,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.488937726156687
2932,1,100.0,100.0,1,1,1,1,1,40.80185,-73.94501,8,2.0,5.0,3,30,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,5.66988092298052
2685,1,100.0,99.0,1,2,5,1,1,40.6904,-73.90735,1,1.0,1.0,1,60,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,4.51085950651685
821,1,100.0,86.0,1,1,1,1,0,40.646354,-74.01739599999999,1,1.0,1.0,1,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4.382026634673881
4223,12,100.0,85.0,1,1,2,1,1,40.75527,-73.96553,5,1.0,3.0,2,30,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,5.318119993844216
1922,24,50.0,82.0,0,1,2,1,1,40.69303,-73.90561,2,1.0,1.0,1,365,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.8283137373023015
1625,1,100.0,96.0,0,1,1,1,0,40.7427,-73.98334,2,1.0,1.0,30,30,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,5.003946305945459
1404,12,80.0,100.0,0,1,1,1,0,40.67831,-73.79999,2,1.0,2.0,5,180,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,4.0943445622221
1613,1,92.0,94.0,0,6,7,1,1,40.67277894915892,-73.91066562384367,1,1.0,1.0,2,7,1,0,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,4.04305126783455
1231,1,100.0,100.0,1,1,1,1,1,40.76866,-73.98854,4,1.0,2.0,3,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5.910796644040527
3527,12,100.0,100.0,1,2,2,1,1,40.79252,-73.94566,2,1.0,1.0,30,400,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.532599493153256
4095,1,100.0,96.0,0,1,1,1,1,40.73225,-73.95454,4,2.0,2.0,365,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.5,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,6.1092475827643655
1732,12,100.0,97.0,1,1,2,1,0,40.81267,-73.94504,2,1.0,1.0,1,4,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,4.74493212836325
1252,1,100.0,100.0,1,4,4,1,1,40.64901,-73.94107,2,1.0,2.0,2,1125,1,0,4,0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,4.23410650459726
3441,24,100.0,44.0,1,3,5,1,1,40.86541,-73.92738,1,1.0,1.0,14,365,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,4.787491742782046
3613,12,90.0,78.0,0,1,4,1,1,40.69037,-73.95138,1,1.0,1.0,5,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.5,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,4.394449154672439
4053,1,100.0,100.0,1,1,2,1,0,40.74737,-74.00052,2,1.0,1.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,5.075173815233827
2385,1,100.0,96.0,0,1,1,1,0,40.7108,-74.00596,4,1.0,1.0,30,1125,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,5.480638923341991
3361,1,100.0,99.0,1,2,2,1,1,40.68533,-73.99775,4,2.0,2.0,2,1125,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.521460917862246
559,1,100.0,91.0,0,1,2,1,1,40.62575,-74.1195,2,1.0,1.0,2,365,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,4.605170185988092
1845,1,100.0,100.0,1,200,202,1,1,40.72277,-73.99149,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.3471075307174685
625,1,100.0,100.0,1,3,3,1,0,40.67964,-73.94179,4,2.0,3.0,2,28,1,0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,4.990432586778736
2111,24,70.0,68.0,1,2,2,1,1,40.69074,-73.80449,3,1.0,1.0,1,365,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,4.867534450455582
332,1,100.0,100.0,1,1,1,1,1,40.68447,-73.94238,4,2.0,3.0,1,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,5.214935757608986
2196,1,90.0,89.0,0,2,2,1,1,40.88976,-73.82169,2,1.0,1.0,1,1125,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,4.007333185232471
1242,1,100.0,79.0,0,1,2,1,1,40.61289,-74.07345,2,1.0,2.0,2,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,4.382026634673881
1265,1,100.0,70.0,1,1,1,1,1,40.72238,-73.99261,2,2.0,2.0,30,45,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5.820082930352362
2915,1,100.0,96.0,0,1,1,1,1,40.80436,-73.96673,2,1.0,1.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,4.31748811353631
3102,24,75.0,100.0,0,1,1,1,1,40.66106,-73.98634,3,1.0,1.0,28,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4.499809670330265
1845,1,100.0,100.0,1,200,202,1,1,40.72273,-73.99188,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,5.598421958998375
443,1,100.0,100.0,0,3,3,1,0,40.65227,-73.94977,2,1.0,1.0,2,30,1,0,3,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,3.8918202981106265
2681,1,100.0,96.0,0,1,1,1,1,40.71913,-73.9476,1,1.0,1.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.7535901911063645
2474,24,100.0,76.0,0,2,2,1,1,40.72365,-73.98323,2,1.0,1.0,6,365,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4.867534450455582
2782,1,100.0,100.0,1,1,2,1,1,40.63921,-73.91181,2,1.0,1.0,4,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,4.174387269895637
4313,1,100.0,100.0,0,3,4,1,1,40.71924,-73.95767,1,1.0,1.0,30,1125,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,4.969813299576001
1987,1,100.0,72.0,1,126,300,1,1,40.74468,-73.90807,2,1.0,1.0,30,1125,1,0,116,6,110,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4.060443010546419
2535,1,100.0,96.0,0,1,1,1,1,40.77961,-73.94856,4,1.0,1.0,30,1125,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,5.075173815233827
3257,1,100.0,96.0,0,1,2,1,1,40.71454,-73.96169,4,1.0,1.0,3,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,5.991464547107982
1205,1,100.0,99.0,1,1,1,1,0,40.80562,-73.94816,2,1.0,1.0,1,28,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,4.663439094112067
1314,1,100.0,89.0,0,10,11,1,1,40.74623,-73.98499,2,1.0,2.0,1,28,1,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,5.187385805840755
2089,48,0.0,33.0,0,1,1,1,1,40.71532,-73.91263,2,1.0,1.0,30,1125,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,4.382026634673881
622,48,40.0,85.0,0,5,6,1,1,40.79772,-73.96103,2,1.0,1.0,3,365,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.787491742782046
732,1,98.0,100.0,0,29,46,1,1,40.76174,-73.99269,2,1.0,1.0,2,365,1,0,13,13,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.836281906951478
1505,1,100.0,100.0,1,2,2,1,1,40.688068,-73.766258,3,1.0,2.0,1,1125,1,1,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,4.442651256490317
1845,1,100.0,100.0,1,200,202,1,1,40.72095,-73.99208,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,5.616771097666572
4042,1,100.0,98.0,0,2,3,1,1,40.66314,-73.9954,6,3.0,4.0,2,60,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2.5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.945420608606575
3656,1,100.0,99.0,1,4,5,1,1,40.82032,-73.95405,2,1.0,1.0,2,90,1,0,4,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.59511985013459
2341,1,100.0,83.0,0,2,2,1,1,40.80038,-73.94204,2,1.0,1.0,2,18,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,4.31748811353631
4204,1,100.0,96.0,0,1,1,1,1,40.68076,-73.92858,6,2.0,2.0,30,365,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5.634789603169249
3188,1,100.0,96.0,0,1,3,1,1,40.70789,-73.94793,2,1.0,1.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,4.007333185232471
900,1,100.0,91.0,1,2,3,1,0,40.72515,-74.00494,2,1.0,1.0,5,365,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.5,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,7.359467638255621
3876,1,100.0,95.0,0,9,25,1,1,40.6308,-73.9114,2,1.0,1.0,3,60,1,0,8,3,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.890349128221754
1486,1,100.0,90.0,0,1,1,1,0,40.66712,-73.88691,5,3.0,3.0,2,25,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,4.867534450455582
2773,1,100.0,96.0,0,5,5,1,1,40.71289,-73.96265,2,1.0,2.0,30,1125,0,0,5,0,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,4.02535169073515
1845,1,100.0,100.0,1,200,202,1,1,40.72261,-73.99346,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.3471075307174685
2437,12,100.0,96.0,0,2,2,1,0,40.58893,-73.80064,6,3.0,4.0,30,730,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.5,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,6.025865973825314
1123,1,100.0,100.0,1,8,8,1,1,40.64464,-73.99502,4,1.0,1.0,1,365,1,1,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,5.267858159063328
1031,1,100.0,100.0,0,2,2,1,1,40.75917,-73.99418,4,2.0,2.0,1,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,6.93537044601511
3203,24,80.0,41.0,0,1,6,1,1,40.73794,-73.85343,2,1.0,1.0,2,4,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,3.6888794541139363
3479,12,100.0,100.0,1,1,2,1,1,40.6934,-73.97319,2,1.0,1.0,30,90,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,5.0106352940962555
246,1,100.0,98.0,1,1,1,1,1,40.68433,-73.95391,4,1.0,2.0,2,28,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,5.493061443340548
2489,1,100.0,96.0,0,2,3,1,1,40.6988,-73.9377,2,1.0,1.0,30,31,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,3.258096538021482
2534,1,100.0,96.0,0,1,1,1,1,40.69111,-73.94499,4,1.0,1.0,30,243,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,4.442651256490317
2906,1,100.0,100.0,0,1,2,1,1,40.79952,-73.96407,2,1.0,1.0,4,25,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,4.61512051684126
2683,1,99.0,99.0,1,8,8,1,1,40.69007,-73.92863,2,1.0,1.0,1,14,1,0,8,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,4.700480365792417
2408,12,100.0,80.0,0,2,6,1,1,40.70551,-73.94272,2,1.0,1.0,2,10,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5.10594547390058
3277,24,67.0,50.0,0,1,2,1,1,40.79864,-73.96568,4,2.0,3.0,90,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.74493212836325
439,1,100.0,95.0,1,2,2,1,0,40.87249,-73.90027,2,1.0,1.0,1,1125,1,1,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,4.3694478524670215
3914,1,100.0,93.0,1,6,8,1,1,40.69258,-73.91168,1,1.0,1.0,30,60,1,0,5,0,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.5,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3.912023005428146
4297,1,100.0,97.0,1,30,40,1,1,40.73778,-73.95366,4,1.0,2.0,3,180,1,0,30,16,10,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.627621113690637
2005,1,100.0,100.0,1,2,2,1,0,40.766327,-73.870796,6,3.0,3.0,1,1125,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,5.214935757608986
2184,1,100.0,96.0,0,1,2,1,1,40.7724,-73.98944,7,3.0,3.0,30,35,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,6.396929655216146
