,availability_30,availability_60,availability_90,availability_365
20373,26,56,86,297
20375,0,0,0,0
20377,11,23,49,49
20379,2,26,56,235
20380,3,7,10,10
20383,30,46,60,239
20385,0,14,44,319
20386,7,34,64,138
20387,0,0,0,0
20389,0,0,0,0
20391,0,27,28,28
20392,1,26,43,233
20397,3,20,50,116
20402,6,36,62,62
20404,0,0,0,0
20405,14,44,74,349
20408,0,0,0,0
20410,7,7,7,7
20412,12,12,23,23
20413,0,0,0,0
20416,30,60,90,180
20417,24,54,84,171
20419,0,15,41,216
20421,22,22,22,22
20422,0,0,0,0
20423,0,0,0,0
20424,15,44,74,347
20425,0,0,0,0
20428,0,12,42,42
20433,30,60,90,365
20435,0,0,0,1
20440,7,21,21,21
20444,3,33,63,338
20452,0,9,29,182
20453,0,0,0,0
20455,22,52,82,82
20459,20,50,80,139
20461,0,0,0,0
20464,29,41,71,98
20468,2,30,60,150
20469,0,0,0,0
20472,0,0,0,0
20477,11,28,37,37
20483,0,0,0,122
20486,0,2,27,271
20488,0,0,0,0
20494,0,1,1,40
20495,11,38,68,68
20502,1,30,34,34
20504,0,0,0,2
20507,13,36,66,156
20509,4,34,64,150
20511,16,42,72,162
20512,4,24,54,144
20515,9,21,49,285
20518,9,39,69,97
20520,13,43,73,348
20522,14,42,72,347
20527,18,48,78,353
20531,7,37,67,336
20538,17,47,77,257
20540,18,48,78,167
20541,18,48,78,353
20543,0,0,0,0
20549,0,0,0,0
20550,8,38,68,68
20556,0,0,0,0
20557,7,37,67,341
20567,0,0,0,0
20568,9,29,55,55
20572,4,8,19,181
20574,2,16,46,239
20575,0,0,0,0
20576,0,0,0,0
20577,1,15,36,228
20578,0,0,4,90
20581,0,0,0,0
20586,11,36,65,65
20590,0,0,0,165
20592,30,60,90,365
20594,0,1,22,22
20596,8,38,67,67
20598,25,55,85,360
20601,0,21,51,102
20604,1,31,61,151
20606,2,28,52,53
20607,10,31,43,133
20612,12,39,69,159
20615,16,19,19,19
20617,21,51,81,171
20621,8,38,58,58
20623,0,0,0,217
20627,6,6,6,6
20629,0,0,0,0
20630,5,35,65,333
20632,0,0,0,0
20634,12,40,70,330
20638,4,4,4,4
20643,0,0,0,0
20644,10,39,69,344
20649,0,0,0,0
20652,7,7,7,7
20654,0,0,0,0
20659,0,0,0,0
20662,0,20,50,50
20665,0,0,0,0
20672,7,36,66,66
20674,13,35,65,67
20676,12,42,72,72
20677,25,55,85,360
20678,8,38,68,331
20680,3,28,58,58
20682,0,0,0,3
20685,2,31,61,151
20688,29,58,88,363
20690,8,38,67,67
20691,0,0,0,84
20695,29,58,88,363
20698,30,60,90,365
20699,14,44,71,156
20700,0,26,56,145
20702,26,56,86,361
20704,2,23,53,143
20706,1,2,2,249
20708,5,32,62,119
20710,6,36,66,246
20711,0,0,0,0
20713,29,59,89,179
20714,2,4,34,34
20719,1,1,4,123
20721,3,11,41,221
20725,1,31,61,334
20727,10,10,38,128
20728,6,33,63,337
20729,8,38,68,157
20731,0,0,0,0
20732,0,0,0,0
20736,2,32,62,62
20737,0,0,0,0
20738,3,26,56,146
20740,0,0,0,0
20743,25,55,85,85
20744,12,42,72,162
20745,0,0,0,0
20746,19,49,76,76
20748,6,36,66,155
20752,20,50,80,170
20753,2,26,56,146
20755,3,3,3,3
20756,3,33,63,338
20757,0,0,0,0
20758,0,0,0,0
20761,0,0,0,0
20765,0,0,0,0
20766,9,9,9,9
20768,7,37,67,67
20772,20,42,72,162
20779,4,19,42,227
20785,0,9,39,284
20788,3,5,31,31
20789,0,2,32,150
20791,9,11,41,98
20792,0,0,0,2
20793,10,12,42,317
20795,21,51,81,171
20796,0,18,48,48
20798,6,31,61,282
20801,0,0,0,0
20802,26,56,86,153
20806,0,0,0,0
20807,9,39,66,66
20809,7,7,7,7
20810,7,7,7,7
20812,17,47,77,166
20813,1,20,24,77
20814,0,0,0,0
20815,0,0,0,0
20818,6,32,62,62
20819,0,1,31,121
20823,11,41,71,71
20827,3,33,63,335
20828,4,34,64,91
20829,8,37,65,93
20831,5,33,63,153
20834,11,36,66,325
20835,3,21,51,51
20837,6,36,66,66
20841,15,37,67,157
20842,6,35,50,113
20843,8,38,68,333
20846,0,0,0,0
20850,1,1,1,1
20853,0,0,3,278
20854,0,0,0,0
20860,7,29,59,334
20862,4,34,64,64
20863,25,55,85,360
20869,14,33,33,65
20870,0,11,41,221
20874,2,17,43,43
20876,0,0,16,222
20877,14,44,74,164
20882,4,34,53,53
20884,8,38,68,158
20885,0,0,0,0
20886,2,32,62,314
20887,0,0,0,0
20888,3,32,62,242
20890,15,37,67,157
20892,0,0,0,0
20893,3,29,59,334
20896,15,16,38,38
20898,17,47,77,167
20903,4,25,47,133
20904,0,0,0,139
20907,0,0,0,0
20911,3,33,63,322
20916,16,46,76,351
20918,14,44,74,345
20922,1,4,34,309
20924,4,28,58,148
20927,7,37,67,247
20928,29,59,89,364
20929,0,20,34,68
20930,1,20,49,49
20931,0,0,0,0
20933,1,17,47,101
20934,0,0,0,0
20935,0,4,28,61
20936,27,57,87,87
20937,24,54,84,112
20938,0,0,0,187
20941,0,0,0,0
20944,0,0,0,5
20945,0,0,0,0
20946,0,6,10,84
20948,0,0,0,0
20950,16,46,76,76
20953,8,38,68,68
20955,9,39,68,68
20957,0,0,0,111
20958,0,0,0,0
20959,0,15,45,134
20961,14,44,74,164
20963,0,0,0,0
20967,0,3,3,117
20968,3,33,63,328
20972,4,4,8,8
20975,18,48,78,353
20976,18,48,78,353
20978,0,0,0,186
20979,11,11,11,168
20980,6,6,6,6
20981,13,43,73,348
20986,8,36,36,269
20988,29,59,89,89
20991,30,60,90,365
20992,26,56,86,360
20997,0,0,0,0
20999,0,0,0,0
21000,6,36,65,65
21005,10,38,68,342
21010,5,35,62,330
21015,0,0,0,0
21016,0,0,0,0
21017,9,38,68,158
21018,2,11,31,296
21022,1,1,1,1
21024,14,44,74,346
21031,10,20,47,47
21033,4,14,44,319
21036,0,1,1,77
21037,24,54,84,174
21041,21,21,21,21
21043,3,33,63,63
21045,21,51,81,356
21050,6,14,30,279
21053,0,0,0,0
21057,3,32,62,62
21060,2,6,6,6
21062,15,45,75,350
21063,10,28,41,240
21070,0,0,0,0
21071,8,8,11,101
21078,10,40,70,250
21084,30,60,90,179
21086,19,49,79,324
21090,0,5,34,34
21096,28,58,88,88
21098,10,40,70,305
21100,10,31,61,134
21103,10,12,42,42
21110,15,41,71,71
21118,8,38,63,338
21120,0,0,0,0
21125,4,34,64,339
21131,1,1,1,1
21137,4,21,46,72
21139,3,20,35,81
21140,6,27,45,45
21142,8,31,61,61
21145,15,45,74,155
21146,5,10,29,83
21150,17,47,76,76
21152,9,35,65,317
21153,22,52,82,172
21158,13,43,73,348
21164,0,2,32,307
21165,5,22,52,52
21167,15,45,75,350
21168,24,54,84,84
21169,3,33,63,314
21171,16,46,76,165
21175,0,0,0,0
21180,14,44,74,349
21182,0,25,31,120
21191,8,30,60,335
21193,5,33,63,294
21194,5,33,59,149
21196,0,0,0,0
21197,17,44,71,336
21202,7,37,67,247
21204,0,0,0,0
21206,12,12,35,124
21209,1,30,60,136
21210,1,31,61,151
21211,0,14,44,134
21212,0,0,0,0
21213,15,30,60,120
21215,18,48,74,169
21220,18,47,70,287
21221,5,5,5,5
21223,14,44,74,349
21224,4,31,61,315
21227,0,0,0,218
21230,5,23,53,225
21231,0,0,0,0
21235,6,36,55,138
21236,3,28,58,58
21237,4,23,53,104
21238,30,60,90,91
21242,11,33,55,74
21243,30,60,90,90
21244,16,46,73,73
21249,0,0,0,0
21250,10,40,70,159
21253,26,56,86,361
21270,0,0,0,33
21271,19,49,79,354
21272,2,17,17,48
21274,3,3,12,161
21277,17,25,52,327
21279,13,43,73,73
21280,8,35,65,138
21285,6,36,64,339
21288,0,26,56,331
21289,0,26,56,331
21290,4,34,64,339
21293,0,6,36,311
21295,1,1,1,1
21299,0,0,0,0
21308,30,60,90,365
21309,2,15,15,201
21323,18,48,78,353
21324,22,24,54,144
21325,16,37,67,342
21332,0,0,0,0
21335,0,0,4,4
21337,10,40,70,159
21339,20,50,79,79
21340,20,44,74,349
21350,22,23,45,45
21352,4,7,7,7
21353,0,3,32,32
21354,7,31,50,224
21360,0,0,0,249
21363,1,31,61,61
21365,22,30,34,308
21366,0,0,0,269
21367,0,0,0,0
21368,6,12,12,140
21371,11,41,71,160
21382,0,0,0,0
21384,16,46,76,276
21388,4,33,63,338
21404,0,17,47,322
21407,14,43,69,319
21410,2,13,18,40
21412,4,18,43,230
21413,0,0,0,0
21421,10,39,69,344
21422,3,3,3,3
21423,6,25,29,29
21425,29,59,89,269
21427,3,33,63,246
21429,0,30,60,149
21439,10,40,70,345
21440,17,46,76,351
21444,0,0,0,0
21446,0,25,51,209
21449,0,0,0,94
21451,0,1,8,29
21452,0,0,0,0
21453,1,30,59,59
21461,6,36,66,335
21470,5,35,64,64
21473,3,32,62,169
21474,11,41,71,161
21475,30,60,90,269
21479,0,0,0,0
21480,0,0,0,0
21484,23,52,82,357
21486,9,36,66,341
21491,3,33,63,338
21493,13,15,43,318
21497,14,44,74,349
21502,11,41,71,160
21505,5,35,65,65
21509,8,38,68,158
21512,6,26,55,55
21513,6,36,37,286
21515,3,31,61,61
21518,0,0,0,0
21522,4,34,64,247
21526,4,34,63,63
21536,2,8,38,95
21539,0,0,14,101
21544,5,35,63,300
21547,2,2,2,2
21549,27,57,87,177
21557,3,33,62,289
21561,0,0,1,1
21562,6,25,55,55
21563,30,60,90,365
21571,0,0,0,0
21573,15,40,70,249
21576,3,15,23,52
21582,15,45,75,350
21586,25,55,85,175
21589,12,12,40,315
21598,0,0,5,280
21601,4,34,64,338
21602,6,36,66,341
21611,10,14,41,131
21612,4,4,4,4
21614,4,29,59,150
21620,9,39,69,343
21622,3,31,61,61
21623,16,46,76,165
21630,30,60,90,365
21637,14,44,74,349
21639,0,0,0,0
21646,13,34,64,154
21660,30,60,90,90
21662,29,59,89,272
21666,25,55,85,360
21670,0,2,2,2
21674,0,0,0,0
21675,2,32,56,146
21676,0,0,0,0
21677,4,34,64,153
21684,0,0,0,120
21689,30,60,90,272
21691,17,45,75,164
21706,2,25,55,144
21708,0,20,46,85
21715,0,0,0,68
21729,19,23,23,23
21745,17,47,77,166
21759,8,38,68,343
21761,2,32,62,241
21773,3,33,63,152
21774,0,28,54,54
21776,1,26,39,39
21782,8,38,68,157
21785,17,37,67,156
21789,24,54,84,202
21796,0,0,0,0
21799,5,28,58,333
21800,0,17,47,322
21813,17,47,77,352
21822,1,5,25,170
21823,3,26,45,276
21829,12,42,72,162
21836,2,32,62,337
21838,4,32,62,62
21839,15,45,75,75
21840,20,50,80,355
21841,10,12,42,130
21842,5,32,62,337
21848,18,48,78,78
21853,4,33,63,63
21855,0,2,32,299
21856,4,34,59,317
21865,2,32,62,152
21873,4,33,55,145
21887,2,32,62,90
21891,0,7,34,279
21892,0,0,0,0
21893,0,0,20,20
21898,4,13,43,132
21908,3,32,62,151
21910,0,0,0,232
21914,1,27,47,47
21915,5,10,34,124
21921,4,34,64,339
21923,2,31,61,61
21925,0,0,0,122
21927,8,38,68,68
21934,21,51,81,81
21936,0,3,7,248
21937,6,36,66,66
21938,3,30,60,60
21941,0,0,0,247
21943,2,31,61,61
21944,17,47,77,77
21946,19,49,79,79
21947,18,48,78,78
21948,3,25,55,55
21951,0,1,1,1
21957,2,32,62,337
21958,3,28,58,58
21959,1,25,55,317
21961,0,18,48,138
21977,13,43,73,73
21978,14,44,74,74
21979,7,37,67,67
21980,3,9,39,39
21983,17,47,77,77
21986,0,0,3,278
21987,0,0,0,0
21991,13,23,23,23
21992,0,0,14,289
21997,10,10,10,10
21999,0,3,33,151
22001,7,37,67,156
22002,10,40,70,70
22003,0,6,6,6
22009,3,33,63,338
22010,17,47,73,73
22012,3,32,62,62
22013,0,0,0,0
22015,0,2,32,32
22018,17,36,36,36
22029,0,1,3,54
22030,2,17,17,17
22031,2,31,51,185
22034,4,32,33,33
22040,1,29,59,59
22048,0,5,5,5
22050,0,0,8,98
22062,2,32,62,337
22068,7,37,67,144
22071,30,60,90,270
22074,22,23,53,53
22081,1,6,18,36
22082,1,29,59,86
22083,0,30,60,335
22084,2,4,34,306
22085,0,0,0,0
22086,3,3,30,120
22088,0,30,60,150
22092,0,0,29,29
22093,2,21,36,225
22094,21,21,21,21
22095,5,35,65,340
22096,5,9,39,129
22097,22,52,82,172
22099,21,32,62,242
22102,0,0,0,98
22104,25,55,73,73
22110,23,53,83,263
22115,0,0,0,0
22119,30,60,90,180
22127,27,57,87,87
22128,9,39,69,344
22138,0,0,0,166
22140,0,0,5,95
22143,12,42,72,347
22151,5,17,17,17
22152,0,0,0,0
22154,27,57,87,176
22156,12,41,71,346
22159,11,38,52,52
22165,0,0,0,0
22171,0,0,0,87
22178,15,45,75,165
22179,2,2,2,23
22185,1,10,10,25
22191,9,26,56,122
22193,8,38,67,67
22198,7,19,34,274
22199,15,40,70,344
22201,1,1,7,142
22202,24,37,37,37
22203,3,3,3,3
22206,26,56,86,176
22207,2,27,57,332
22211,23,49,79,259
22212,17,47,77,299
22215,13,42,72,347
22217,2,13,13,179
22218,13,13,13,13
22219,0,0,0,0
22225,1,17,39,149
22231,0,16,46,102
22233,0,0,0,0
22237,6,36,66,259
22239,1,12,31,210
22240,0,0,0,219
22241,6,36,66,265
22257,2,9,39,39
22265,8,38,68,248
22268,0,0,16,16
22272,0,5,5,203
22275,0,0,0,0
22279,3,32,40,293
22282,2,30,60,105
22283,0,0,0,0
22287,3,33,63,63
22288,21,51,81,356
22291,5,5,9,9
22292,23,49,79,79
22293,4,34,64,65
22294,12,40,70,326
22295,6,34,64,339
22296,4,5,35,138
22297,3,3,3,3
22299,0,0,0,35
22302,21,23,30,39
22303,0,0,0,0
22314,25,55,85,360
22318,4,34,64,321
22322,3,31,60,60
22324,0,0,0,0
22325,2,2,2,2
22329,0,7,10,158
22333,17,47,77,352
22334,26,26,26,26
22335,13,41,41,41
22336,6,32,62,62
22342,10,40,70,345
22345,9,38,68,68
22346,17,47,77,352
22348,9,38,68,343
22349,0,12,42,73
22351,14,44,73,348
22355,18,48,78,78
22359,6,33,56,83
22360,0,0,0,0
22373,6,18,18,18
22374,5,31,31,188
22376,14,44,73,73
22377,3,33,63,153
22386,23,53,83,173
22387,5,35,65,72
22391,0,0,0,216
22397,4,32,62,337
22401,0,0,0,266
22403,1,31,61,151
22404,2,22,46,157
22413,0,30,60,150
22416,9,39,69,249
22417,20,49,79,259
22419,2,12,24,24
22420,4,4,4,43
22428,0,16,46,118
22429,1,31,61,336
22434,13,41,71,346
22435,0,0,3,278
22440,4,31,61,61
22445,0,25,49,77
22449,0,0,0,87
22450,1,1,4,4
22453,0,30,53,319
22455,0,14,27,55
22458,8,34,60,286
22460,0,2,32,122
22464,0,0,0,0
22465,12,42,72,347
22468,0,0,0,0
22469,10,39,69,334
22475,10,40,70,345
22477,24,54,84,84
22478,2,32,62,242
22482,10,39,43,43
22485,0,0,0,0
22487,28,58,88,363
22488,0,0,0,0
22491,20,50,80,355
22492,0,0,0,0
22493,0,0,0,1
22495,25,55,85,360
22499,5,5,5,74
22502,2,10,31,121
22503,26,56,85,85
22506,30,60,90,365
22511,21,51,77,168
22513,16,46,76,348
22515,0,0,0,37
22519,30,60,90,365
22520,4,34,64,153
22531,8,38,67,67
22533,28,58,88,178
22537,0,0,0,0
22540,11,41,71,346
22543,0,0,0,0
22545,5,35,65,340
22548,6,26,53,182
22553,3,3,3,3
22554,0,0,0,0
22558,10,39,69,158
22560,16,46,76,133
22561,6,33,63,338
22563,7,32,62,337
22566,0,0,0,62
22567,5,32,61,323
22575,0,0,0,56
22577,20,50,79,79
22580,0,0,0,0
22583,0,0,0,0
22584,20,49,79,79
22585,2,25,55,330
22586,13,43,65,65
22588,0,0,0,0
22589,8,38,68,343
22590,17,47,77,77
22593,26,56,86,361
22596,0,1,4,278
22599,2,29,59,149
22601,17,47,77,352
22616,11,28,28,94
22617,2,3,8,212
22618,0,28,57,184
22621,25,55,82,82
22622,1,1,1,1
22625,5,31,61,336
22628,0,0,0,0
22629,0,0,0,0
22630,0,25,55,145
22632,4,32,62,151
22633,10,10,10,10
22634,0,0,0,0
22642,0,1,1,249
22643,2,14,14,118
22644,0,3,33,308
22648,0,0,0,0
22652,0,30,60,60
22654,0,20,50,325
22657,0,0,0,0
22659,0,0,0,0
22660,2,2,2,2
22662,9,39,69,327
22665,17,47,77,350
22667,1,21,51,298
22669,22,52,81,81
22671,3,21,21,21
22673,1,28,58,296
22674,30,60,90,365
22678,12,12,20,85
22681,8,8,8,8
22685,9,9,20,295
22686,0,29,59,59
22687,0,0,0,0
22688,3,33,63,63
22690,29,59,89,89
22694,0,0,0,0
22695,4,34,64,65
22696,0,0,0,0
22698,0,0,0,32
22703,28,58,88,268
22706,22,52,82,357
22708,0,0,0,0
22711,18,48,78,343
22712,13,43,73,73
22716,0,0,0,0
22717,10,40,69,69
22720,27,57,87,87
22722,10,40,66,66
22723,4,6,36,311
22725,0,2,32,122
22727,0,0,0,0
22729,0,0,0,0
22730,30,60,90,365
22732,2,32,62,337
22733,19,49,79,354
22736,30,60,90,365
22737,4,4,4,69
22743,9,39,69,149
22744,22,52,82,172
22745,15,45,75,165
22748,3,5,35,310
22751,0,23,41,220
22755,11,41,71,71
22756,2,32,62,337
22758,24,54,84,359
22759,8,38,68,158
22760,9,39,69,344
22761,16,42,72,161
22764,0,23,48,112
22765,0,0,0,8
22770,0,0,0,0
22773,28,58,82,333
22783,15,43,43,43
22784,17,47,77,352
22785,26,51,76,76
22786,0,0,0,0
22787,14,42,72,347
22788,28,28,28,28
22792,7,37,63,63
22793,7,32,59,246
22794,7,36,59,142
22795,0,0,3,3
22800,10,40,69,69
22806,0,0,0,0
22810,26,56,86,360
22812,10,10,10,10
22813,11,13,43,43
22819,15,45,75,350
22821,12,12,24,24
22823,6,33,63,298
22827,2,28,56,56
22835,0,0,0,0
22840,0,0,0,0
22841,0,0,0,184
22847,1,1,1,1
22850,0,0,0,0
22859,0,0,0,0
22869,6,31,50,325
22874,20,50,80,355
22880,2,31,61,150
22882,6,36,66,196
22883,29,59,89,179
22889,1,19,49,65
22895,4,26,50,212
22898,6,36,45,119
22906,4,32,62,152
22909,8,28,50,114
22911,19,49,79,169
22912,7,37,66,66
22914,29,59,89,364
22915,30,60,90,179
22916,0,0,0,0
22920,2,11,15,239
22924,24,54,84,359
22925,3,33,63,337
22938,2,22,22,85
22941,0,0,0,0
22943,22,49,79,169
22948,2,15,36,162
22955,28,58,88,88
22964,5,5,5,5
22971,7,35,35,35
22982,5,35,65,65
22983,4,4,4,4
22984,24,54,84,359
22986,5,32,62,62
22987,0,27,27,27
22990,1,1,1,19
22992,25,50,76,334
22995,21,51,81,356
22998,0,23,53,328
23003,0,0,30,30
23011,9,39,69,160
23012,12,39,69,159
23014,0,21,51,141
23016,3,33,63,338
23019,7,31,61,151
23021,13,43,73,348
23022,0,2,31,31
23025,5,25,50,78
23027,18,48,78,78
23028,16,18,48,48
23029,1,31,61,258
23034,0,0,0,151
23037,0,0,0,0
23038,2,2,2,2
23040,22,22,22,22
23041,3,33,63,63
23047,0,0,3,278
23050,0,11,41,96
23052,1,31,61,241
23053,5,26,56,56
23056,0,0,0,0
23058,15,45,75,75
23059,5,35,65,340
23060,11,41,71,341
23061,0,0,28,303
23062,8,36,36,283
23064,27,28,28,28
23066,28,58,88,363
23067,1,16,41,65
23068,0,29,59,110
23071,18,48,78,258
23072,0,0,0,218
23075,30,60,90,361
23076,30,60,90,361
23077,10,34,64,153
23079,0,0,0,0
23083,0,0,0,0
23084,0,0,0,4
23086,8,8,8,19
23088,16,45,75,350
23092,1,1,1,1
23094,16,46,76,247
23097,0,0,0,0
23100,30,60,90,90
23101,2,30,60,178
23102,5,31,61,150
23108,7,28,58,333
23110,3,24,52,185
23112,12,42,58,73
23118,17,47,77,352
23121,5,5,5,223
23122,14,44,74,239
23124,15,45,75,75
23125,25,55,85,175
23126,6,6,6,174
23128,7,10,10,10
23134,26,51,81,81
23135,11,11,11,11
23139,8,13,43,317
23141,18,44,74,237
23143,5,35,65,155
23145,25,53,83,234
23146,0,6,17,17
23149,24,24,24,24
23150,0,0,0,0
23153,5,35,65,65
23154,1,22,37,153
23156,0,0,0,0
23157,16,46,76,166
23158,0,0,0,217
23162,8,28,57,262
23163,2,32,54,108
23168,15,20,20,20
23169,18,18,18,18
23170,28,58,88,88
23171,0,0,0,0
23172,1,13,13,212
23174,4,25,41,86
23175,0,2,32,307
23177,17,47,77,167
23180,19,49,79,354
23181,0,29,59,334
23182,15,15,15,184
23186,13,43,73,348
23190,0,0,0,0
23198,7,35,35,35
23201,6,6,6,16
23205,13,43,73,73
23209,8,36,65,65
23210,0,0,0,0
23211,4,34,64,339
23212,1,30,60,335
23215,2,31,61,61
23216,6,11,14,138
23217,16,16,16,16
23218,7,37,67,157
23220,3,29,59,334
23225,1,31,61,61
23227,0,30,60,85
23230,0,0,0,0
23231,22,52,68,158
23233,0,0,0,0
23234,2,32,62,337
23235,0,0,0,0
23236,7,7,7,40
23238,4,34,64,153
23245,9,39,69,158
23252,2,32,62,62
23260,2,6,36,92
23262,4,26,56,145
23265,0,24,54,143
23274,24,54,84,173
23278,17,47,77,167
23279,0,27,48,188
23281,5,5,5,5
23282,0,28,28,28
23283,17,17,17,174
23284,15,21,21,21
23288,10,40,70,345
23289,0,18,45,199
23292,9,39,69,69
23293,26,56,86,361
23295,0,0,0,0
23299,0,0,0,5
23300,1,3,3,3
23302,11,39,69,341
23304,20,50,80,259
23305,1,18,48,48
23307,0,0,0,0
23312,1,1,3,3
23313,6,19,23,193
23316,18,48,77,77
23322,14,44,74,163
23326,11,11,11,11
23329,0,0,0,211
23331,0,1,1,1
23336,1,30,60,335
23338,3,33,63,338
23340,27,57,87,177
23343,8,38,68,158
23346,30,60,90,365
23353,2,2,9,15
23356,0,1,31,31
23357,0,0,0,0
23358,1,1,1,2
23359,0,0,7,282
23365,0,25,55,55
23366,0,0,11,190
23367,6,36,66,199
23372,0,0,0,0
23374,2,22,48,104
23381,0,0,0,0
23384,10,40,70,87
23385,5,30,57,57
23387,0,22,52,232
23388,2,26,48,249
23394,0,0,10,67
23408,21,41,71,220
23409,24,52,82,357
23416,7,36,66,149
23418,21,51,81,356
23426,0,0,0,0
23432,8,36,63,63
23436,0,0,0,0
23439,0,0,0,0
23443,0,0,0,0
23444,23,53,83,358
23445,10,10,10,140
23447,5,31,61,335
23451,18,48,78,167
23455,2,28,58,58
23457,2,2,11,11
23458,12,42,72,72
23460,0,22,52,327
23464,17,31,48,97
23465,17,47,77,352
23467,0,0,0,0
23468,13,43,73,348
23470,10,40,70,160
23476,27,56,86,246
23477,1,16,37,271
23480,0,20,50,50
23481,20,50,80,355
23487,4,4,4,4
23488,3,27,46,279
23489,0,0,0,0
23490,10,27,57,57
23491,4,19,49,238
23493,21,51,81,356
23495,3,32,62,63
23497,9,9,9,275
23500,9,39,65,65
23501,10,35,65,155
23502,19,19,19,19
23504,16,16,16,16
23509,5,35,65,65
23510,2,32,62,337
23511,16,16,16,16
23514,22,52,82,82
23515,15,15,15,15
23519,20,20,20,20
23520,0,0,0,0
23526,17,47,73,73
23529,18,48,78,352
23530,1,9,18,115
23531,1,1,1,1
23532,10,40,70,345
23533,3,18,48,138
23535,0,0,0,0
23537,4,33,63,338
23538,22,52,82,172
23540,17,17,17,17
23541,16,16,16,16
23543,16,16,16,16
23544,25,25,25,25
23547,0,0,0,0
23548,7,9,17,292
23550,25,25,25,25
23552,24,24,24,24
23554,0,0,0,0
23557,16,16,16,16
23558,9,37,67,231
23560,16,17,17,96
23562,24,24,24,24
23564,24,24,24,24
23567,0,0,0,192
23573,21,21,21,21
23574,25,25,25,25
23575,16,16,16,16
23576,3,33,63,63
23580,0,8,14,198
23584,25,25,25,25
23585,16,16,16,16
23587,23,23,23,23
23588,4,34,64,339
23591,2,9,30,126
23592,4,30,60,60
23594,8,32,58,333
23596,16,16,16,16
23598,17,17,17,17
23603,0,0,0,0
23604,19,49,79,169
23606,0,19,49,49
23608,13,43,73,348
23609,23,23,23,23
23610,25,25,25,25
23611,0,18,48,323
23615,0,29,59,328
23617,0,0,0,0
23620,17,28,28,28
23621,16,16,16,16
23623,13,13,13,13
23624,14,44,74,349
23625,27,57,87,87
23626,0,0,0,0
23627,20,50,80,80
23629,10,40,70,160
23630,23,23,27,27
23632,20,49,79,79
23634,15,45,75,163
23644,2,31,61,308
23647,0,28,28,93
23649,24,24,24,24
23654,25,25,25,25
23656,0,0,0,0
23661,17,47,77,167
23662,23,25,55,234
23664,0,16,36,36
23667,8,38,68,343
23668,9,39,69,344
23671,24,24,24,24
23672,24,24,24,24
23673,0,0,0,0
23674,12,12,12,12
23677,9,9,9,9
23683,0,3,33,60
23688,2,31,61,336
23689,22,52,82,172
23690,7,37,67,94
23693,7,37,67,247
23703,17,17,45,135
23705,3,29,50,240
23709,7,37,66,66
23714,21,21,21,21
23717,10,40,70,159
23718,11,12,12,12
23720,3,3,3,3
23721,0,0,0,0
23723,0,0,0,219
23724,0,0,0,81
23725,6,36,66,66
23726,21,21,21,21
23727,16,16,16,16
23728,17,17,17,17
23729,27,57,87,87
23734,5,24,54,143
23739,0,3,33,308
23740,16,16,16,16
23741,17,17,17,17
23742,11,23,53,328
23746,2,3,3,263
23748,14,14,14,14
23749,24,24,24,24
23750,24,24,24,24
23757,27,57,87,362
23758,11,40,70,343
23760,0,0,4,279
23766,13,43,73,348
23767,8,27,43,67
23768,20,50,80,355
23776,5,16,42,305
23778,14,44,74,349
23781,0,0,0,0
23785,13,26,26,26
23786,27,57,87,177
23790,0,26,56,146
23795,20,50,80,345
23796,21,26,26,109
23797,24,54,84,264
23798,8,15,15,15
23802,5,5,5,5
23810,0,0,20,295
23812,20,48,78,78
23816,4,29,54,143
23817,1,5,15,209
23818,2,19,35,266
23819,12,41,71,92
23820,24,24,24,24
23821,23,23,23,23
23822,24,24,24,24
23823,11,11,11,11
23824,25,25,25,25
23825,16,16,36,63
23829,4,34,64,64
23832,10,28,49,73
23836,0,0,0,0
23837,3,28,46,125
23838,13,43,73,348
23839,4,4,4,43
23842,13,43,73,162
23843,2,6,6,208
23846,0,0,0,0
23849,24,24,24,24
23850,0,0,0,0
23856,21,51,81,260
23859,11,41,71,161
23860,2,15,45,89
23862,24,24,24,24
23863,24,24,24,24
23873,16,46,76,165
23878,0,0,0,0
23880,5,26,56,56
23886,23,53,83,358
23891,24,24,24,24
23894,25,25,25,25
23899,24,24,24,24
23901,0,1,31,31
23903,23,23,23,23
23904,24,24,24,24
23907,0,0,0,0
23909,23,48,78,168
23910,12,20,20,20
23913,12,12,23,23
23914,0,0,17,17
23915,16,42,72,347
23917,2,31,61,336
23923,3,33,63,247
23924,8,8,8,8
23932,0,0,0,210
23936,4,4,4,4
23937,8,38,68,309
23939,11,41,71,81
23940,30,60,89,89
23943,19,49,79,354
23946,5,30,55,144
23947,3,3,6,6
23948,14,44,74,164
23949,16,46,76,166
23952,22,50,80,80
23955,0,0,0,275
23956,0,0,0,275
23958,0,19,49,324
23959,12,12,12,12
23960,4,34,64,64
23963,0,1,1,1
23964,1,7,17,221
23966,25,55,85,360
23970,0,0,0,186
23971,8,32,61,61
23973,0,0,0,0
23976,25,55,85,360
23977,0,0,0,0
23978,6,23,53,316
23979,0,0,0,0
23989,4,34,64,149
23990,7,36,66,325
23991,7,37,67,342
23992,5,23,53,317
23997,7,28,55,330
24002,30,60,90,270
24003,0,1,31,306
24007,5,34,64,339
24014,4,34,58,113
24015,0,0,0,0
24020,23,53,83,358
24022,8,35,65,340
24023,0,2,4,4
